0.0	68.58878504672897	
0.0314	21.0688995215311	
0.0628	13.33151680290645	
0.0942	9.229511632781387	
0.1256	7.297646668876367	
0.157	5.955369218285096	
0.1884	5.006139154160982	
0.2198	4.334481740328773	
0.2512	3.815440603067325	
0.2826	3.40162224797219	
0.314	3.142816358575405	
0.3454	2.870347434978163	
0.3768	2.6585763448650606	
0.4082	2.4136154352115766	
0.4396	2.3211217120868692	
0.471	2.17376709285679	
0.5024	2.0244586455795135	
0.5338	1.9181077666942545	
0.5652	1.8500126039828586	
0.5966	1.7326670339183128	
0.628	1.6875790441880965	
0.6594	1.6370125283467787	
0.6908	1.5605486054506148	
0.7222	1.4994381448564715	
0.7536	1.4617095435684648	
0.785	1.4122061511818094	
0.8164	1.3643377226955848	
0.8478	1.3391113949457167	
0.8792	1.2885234388716569	
0.9106	1.2643275525439301	
0.942	1.2277365750292757	
0.9734	1.1958286940227576	
1.0048	1.1707122537420573	
1.0362	1.161081081081081	
1.0676	1.1307585640182836	
1.099	1.1143052357213352	
1.1304	1.1033324981207717	
1.1618	1.0854903120840111	
1.1932	1.065811448626407	
1.2246	1.0599619671184075	
1.256	1.04927798694181	
1.2874	1.0401077097505669	
1.3188	1.0237608109364829	
1.3502	1.0229759553955162	
1.3816	1.01699847568017	
1.413	1.0166697451052826	
1.4444	1.00761996292991	
1.4758	1.0042877343429275	
1.5072	1.012951162844195	
1.5386	1.0033723738777742	
1.57	1.0011140161418666	
1.6014	1.0	
1.6328	1.0090515364696717	
1.6642	1.0148421295229315	
1.6956	1.0053424657534247	
1.727	1.0150994720947923	
1.7584	1.0271997760567324	
1.7898	1.041805663993186	
1.8212	1.0457891986890229	
1.8526	1.0541511060040218	
1.884	1.072430589381393	
1.9154	1.0741047907112888	
1.9468	1.0911659026142981	
1.9782	1.1010977469930734	
2.0096	1.123373641512322	
2.041	1.1447809697127258	
2.0724	1.1610504666983072	
2.1038	1.1826923076923077	
2.1352	1.201538965291421	
2.1666	1.2376053962900506	
2.198	1.2603108274421133	
2.2294	1.289957815795641	
2.2608	1.3313378684807256	
2.2922	1.3521879318286505	
2.3236	1.4092683863534532	
2.355	1.4515427215189873	
2.3864	1.5010226343059723	
2.4178	1.5496199324324325	
2.4492	1.5869251837970304	
2.4806	1.687385039852851	
2.512	1.7754929236724326	
2.5434	1.8483042310275353	
2.5748	1.9535069429040415	
2.6062	2.056414327744828	
2.6376	2.152304609218437	
2.669	2.3093140339836373	
2.7004	2.4332209758523513	
2.7318	2.6735883424408016	
2.7632	2.9090308515557903	
2.7946	3.1383365405174257	
2.826	3.407940561876016	
2.8574	3.9047619047619047	
2.8888	4.2939054119941495	
2.9202	5.024418073938841	
2.9516	5.9010989010989015	
2.983	7.188050930460333	
3.0144	9.067957166392093	
3.0458	12.997048406139315	
3.0772	21.109300095877277	
3.1086	61.58601398601399
3.14	68	
